comp0-change,comp0-mean-given-stayed,d1,d2,desc,desc1,mean-y,stdprice2006,yishuv-name
0.8619920125751346,11.354252162505606,0.7878663700858606,-0.2526429707529627, תל אביב -יפו -315, תל אביב -יפו -3,32.090270877076364,1.8047710085911863,o תל אביב -יפו o
-0.12413476474084817,12.398418496049686,0.3512990747385838,0.25370270922412397, תל אביב -יפו -347, תל אביב -יפו -3,32.077306635542165,1.6901294719870976,o תל אביב -יפו o
-2.2822816802485697,11.50266815078843,0.31267730931676924,-0.1148243283676392, ירושלים -1355, ירושלים -1,31.7496392423077,-0.2409336095658199,o ירושלים o
1.9323578181632115,13.192962833170801,0.16182365503393292,-0.007694662660122198, תל אביב -יפו -411, תל אביב -יפו -4,32.096663356896535,2.244936519268558,o תל אביב -יפו o
-6.391695504025842,13.208207170744002,0.3124160115304928,-0.5324049453220279, ירושלים -1035, ירושלים -1,31.765454558823528,1.6140735109326343,o ירושלים o
0.574683517535238,14.326431167134942,0.36206475588614095,-0.14978956165798274, תל אביב -יפו -123, תל אביב -יפו -1,32.12374099481132,1.4611809557923565,o תל אביב -יפו o
-3.529070463505743,12.707393206379065,0.10971166568451057,-0.0539312306810959, ירושלים -1131, ירושלים -1,31.758409967512648,0.37309002909382233,o ירושלים o
-3.1474766132038754,11.063211295252,-0.07528563532398658,-0.20665842739226825, ירושלים -522, ירושלים -5,31.800737510328624,1.43542006575778,o ירושלים o
-2.532042015250166,13.01530663116788,0.11319453685099123,-0.12345503471702264, ירושלים -1642, ירושלים -1,31.731943858282207,0.011656935578402692,o ירושלים o
1.6640597516118447,11.146875241879455,0.3742453812324076,0.6151647417986918, תל אביב -יפו -314, תל אביב -יפו -3,32.09371593527508,2.0026057225363743,o תל אביב -יפו o
-2.060471495320426,12.57250182905395,-0.3143197299727025,0.8098862187338425, תל אביב -יפו -346, תל אביב -יפו -3,32.07482422962964,1.9075915307205344,o תל אביב -יפו o
-1.3492454103395843,12.860475421397275,0.022964420050361145,-0.5993734969352924, ירושלים -1322, ירושלים -1,31.77496887333334,2.900110670580835,o ירושלים o
-5.140282496927964,12.676982021257793,0.030056851048885447,-0.05518088902438045, ירושלים -1354, ירושלים -1,31.748970753968276,0.15863898348131014,o ירושלים o
-1.2897729268120557,8.850861649257475,-0.34195184341929974,0.2617460267900059, ירושלים -426, ירושלים -4,31.823452548387102,0.7818071805082045,o ירושלים o
-4.271528342989186,10.977162073385339,-0.26180693261118915,-0.07801328067139512, ירושלים -1034, ירושלים -1,31.767178513709684,1.678308457512357,o ירושלים o
-1.0148786140690227,15.633594050241937,-0.2812485746622051,-0.0027536642906644815, תל אביב -יפו -122, תל אביב -יפו -1,32.12679532444446,1.895993554254751,o תל אביב -יפו o
-0.8490156408412304,11.0656016534255,0.20123581464032875,0.49939905901662673, תל אביב -יפו -922, תל אביב -יפו -9,32.05910805142856,0.35346268430557365,o תל אביב -יפו o
-2.143758774483562,12.40796378613826,0.1506382566252819,-0.07646051808304657, ירושלים -1641, ירושלים -1,31.729364649999994,-0.23524614033740693,o ירושלים o
-2.63899489366527,13.211629344059439,0.4948466040643269,0.5193917679080302, תל אביב -יפו -313, תל אביב -יפו -3,32.09494080613499,1.9936842021780796,o תל אביב -יפו o
0.9053870898756848,11.738187622071116,0.1566319194386243,-0.1904818975655589, תל אביב -יפו -345, תל אביב -יפו -3,32.07308073451326,1.6892373199512682,o תל אביב -יפו o
-1.3243130412370494,12.550999826784684,0.14471346330259124,0.05122388998067821, ירושלים -1353, ירושלים -1,31.74553230162602,-0.2565462701928359,o ירושלים o
-1.3991191806203993,14.931156265420494,-0.4712222808770863,0.17267000928515475, תל אביב -יפו -121, תל אביב -יפו -1,32.12555499782609,2.2440443672327284,o תל אביב -יפו o
-4.330519409643678,11.017869801504384,-0.0282537603679609,0.02667902962813984, ירושלים -841, ירושלים -8,31.78404729126983,1.1113458387427202,o ירושלים o
-0.3419849669629311,12.105970817124165,0.07014165949377837,0.16744968927010917, תל אביב -יפו -921, תל אביב -יפו -9,32.06279607546012,0.5361308136416605,o תל אביב -יפו o
-2.5444072676496425,12.180356818326194,0.21330859482802222,0.7924007729968237, תל אביב -יפו -312, תל אביב -יפו -3,32.09446678832487,1.8748049434038008,o תל אביב -יפו o
-1.0120791110113725,12.760014816971111,0.14744652373188658,0.035479165749147806, ירושלים -1352, ירושלים -1,31.7481493923077,-0.061611050364093665,o ירושלים o
-5.261475787344299,10.05075591326524,0.14721394533649768,0.07067635911252046, ירושלים -424, ירושלים -4,31.816302825714274,0.6358288036456052,o ירושלים o
-5.3477325608353725,11.8241483660758,-0.42726658194286704,0.40614317811566203, ירושלים -1032, ירושלים -1,31.771017116279047,1.310964856759567,o ירושלים o
-2.231678588270448,15.133084196615462,-0.02383156284687602,-0.00832229656222859, ירושלים -136, ירושלים -1,31.8219748753927,0.08157935138653848,o ירושלים o
-1.3691111863943277,15.778411857212687,0.412748693094933,0.033513484213246514, תל אביב -יפו -216, תל אביב -יפו -2,32.10750155725191,0.6788751393743778,o תל אביב -יפו o
-1.2955450163707987,9.472093779395179,-0.1299400075866757,0.7801887061775195, תל אביב -יפו -824, תל אביב -יפו -8,32.049444761052634,-0.14246232861114064,o תל אביב -יפו o
-0.36683757611343104,8.52597057582158,0.09735053327374804,0.01745033247796357, תל אביב -יפו -735, תל אביב -יפו -7,32.03539800628274,-0.5869770804631809,o תל אביב -יפו o
0.6879244837183354,12.852734779089806,0.2472494339372493,-0.08530844078040278, תל אביב -יפו -415, תל אביב -יפו -4,32.092254360215065,2.388238440023669,o תל אביב -יפו o
